Parcela;Orientacion;Cota;Ecosistema;Fecha;Microestacion;Tratamiento;Cobertura_forestereo;Cuadrat;Subcuadrat;Cobertura_arborea;CoberSueloDesnudo;CoberLitter;CoberHerbVerde_Seco;CoberHerbVerde;CoberHerbSeco;CoberNoHerbVerde_Seco;CoberArbusVerde_Seco;CoberArbusVerde;CoberArbusSeca;CoberArbolVerde_Seco;CoberArbolVerde;CoberArbolSeca;CoberMataVerde_Seco;CoberMataVerde;CoberMataSeca;EspecieArbus;EspecieArbol;EspecieMata;EspecieHerb;Observaciones_campo;Familia;Ciclo_vida_herbacea;LifeForm;Fenofase
SanJuan;Norte;2300;Enebral;20240911;46;Control;;SJ_1;B;0;10;0;0;;;25.71428571;0;;;0;;;25.71428571;25.71428571;;;;Genista_longipes_longipes;;;Fabaceae;;chamaephyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240911;46;Control;;SJ_1;B;0;10;0;25.71428571;25.71428571;;0;0;;;0;;;0;;;;;;Pilosella_pseudopilosella;;Asteraceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240911;46;Control;;SJ_1;B;0;10;0;12.85714286;12.85714286;;0;0;;;0;;;0;;;;;;Avenula_bromoides_bromoides;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240911;46;Control;;SJ_1;C;0;30;0;0;;;10;0;;;0;;;10;;10;;;Genista_longipes_longipes;;;Fabaceae;;chamaephyte;Muerta
SanJuan;Norte;2300;Enebral;20240911;46;Control;;SJ_1;C;0;30;0;0;;;20;0;;;0;;;20;20;;;;Genista_longipes_longipes;;;Fabaceae;;chamaephyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240911;46;Control;;SJ_1;C;0;30;0;10;10;;0;0;;;0;;;0;;;;;;Avenula_bromoides_bromoides;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240911;46;Control;;SJ_1;C;0;30;0;10;10;;0;0;;;0;;;0;;;;;;Pilosella_pseudopilosella;;Asteraceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240911;46;Control;;SJ_1;C;0;30;0;20;;20;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Muerta
SanJuan;Norte;2300;Enebral;20240911;46;Control;;SJ_1;D;0;60;0;5;;5;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Muerta
SanJuan;Norte;2300;Enebral;20240911;46;Control;;SJ_1;D;0;60;0;10;10;;0;0;;;0;;;0;;;;;;Avenula_bromoides_bromoides;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240911;46;Control;;SJ_1;D;0;60;0;0;;;10;0;;;0;;;10;10;;;;Genista_longipes_longipes;;;Fabaceae;;chamaephyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240911;46;Control;;SJ_1;D;0;60;0;10;10;;0;0;;;0;;;0;;;;;;Pilosella_pseudopilosella;;Asteraceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240911;46;Control;;SJ_1;D;0;60;0;5;;5;0;0;;;0;;;0;;;;;;Rumex_angiocarpus;;Polygonaceae;perennifolia;hemicryptophyte;Muerta
SanJuan;Norte;2300;Enebral;20241007;46;Control;;SJ_2;A;0;30;0;0;;;28;0;;;0;;;28;28;;;;Genista_longipes_longipes;;;Fabaceae;;chamaephyte;Frutificacion
SanJuan;Norte;2300;Enebral;20241007;46;Control;;SJ_2;A;0;30;0;0;;;14;14;14;;0;;;0;;;Juniperus_communis_hemisphaerica;;;;;Cupressaceae;;phanerophyte;Vegetativo
SanJuan;Norte;2300;Enebral;20241007;46;Control;;SJ_2;A;0;30;0;14;14;;0;0;;;0;;;0;;;;;;Avenula_bromoides_bromoides;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20241007;46;Control;;SJ_2;A;0;30;0;14;14;;0;0;;;0;;;0;;;;;;Pilosella_pseudopilosella;;Asteraceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20241007;46;Control;;SJ_2;B;0;60;0;16;;16;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Muerta
SanJuan;Norte;2300;Enebral;20241007;46;Control;;SJ_2;B;0;60;0;16;16;;0;0;;;0;;;0;;;;;;Avenula_bromoides_bromoides;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20241007;46;Control;;SJ_2;B;0;60;0;8;8;;0;0;;;0;;;0;;;;;;Pilosella_pseudopilosella;;Asteraceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20241007;46;Control;;SJ_2;C;0;10;0;0;;;36;0;;;0;;;36;36;;;;Genista_longipes_longipes;;;Fabaceae;;chamaephyte;Frutificacion
SanJuan;Norte;2300;Enebral;20241007;46;Control;;SJ_2;C;0;10;0;18;;18;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Muerta
SanJuan;Norte;2300;Enebral;20241007;46;Control;;SJ_2;C;0;10;0;0;;;36;0;;;0;;;36;;36;;;Genista_longipes_longipes;;;Fabaceae;;chamaephyte;Muerta
SanJuan;Norte;2300;Enebral;20241007;46;Control;;SJ_2;D;0;60;0;16;16;;0;0;;;0;;;0;;;;;;Avenula_bromoides_bromoides;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20241007;46;Control;;SJ_2;D;0;60;0;8;8;;0;0;;;0;;;0;;;;;;Pilosella_pseudopilosella;;Asteraceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20241007;46;Control;;SJ_2;D;0;60;0;0;;;16;0;;;0;;;16;16;;;;Genista_longipes_longipes;;;Fabaceae;;chamaephyte;Frutificacion
SanJuan;Norte;2300;Enebral;20241007;46;Control;;SJ_1;A;0;0;0;0;;;60;0;;;0;;;60;;60;;;Genista_longipes_longipes;;;Fabaceae;;chamaephyte;Muerta
SanJuan;Norte;2300;Enebral;20241007;46;Control;;SJ_1;A;0;0;0;20;;20;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Muerta
SanJuan;Norte;2300;Enebral;20241007;46;Control;;SJ_1;A;0;0;0;20;20;;0;0;;;0;;;0;;;;;;Pilosella_pseudopilosella;;Asteraceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20241007;46;Control;;SJ_1;B;0;10;0;0;;;25.71428571;0;;;0;;;25.71428571;;25.71428571;;;Genista_longipes_longipes;;;Fabaceae;;chamaephyte;Muerta
SanJuan;Norte;2300;Enebral;20241007;46;Control;;SJ_1;B;0;10;0;0;;;25.71428571;0;;;0;;;25.71428571;25.71428571;;;;Genista_longipes_longipes;;;Fabaceae;;chamaephyte;Frutificacion
SanJuan;Norte;2300;Enebral;20241007;46;Control;;SJ_1;B;0;10;0;25.71428571;25.71428571;;0;0;;;0;;;0;;;;;;Pilosella_pseudopilosella;;Asteraceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20241007;46;Control;;SJ_1;B;0;10;0;12.85714286;12.85714286;;0;0;;;0;;;0;;;;;;Avenula_bromoides_bromoides;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20241007;46;Control;;SJ_1;C;0;30;0;0;;;10;0;;;0;;;10;;10;;;Genista_longipes_longipes;;;Fabaceae;;chamaephyte;Muerta
SanJuan;Norte;2300;Enebral;20241007;46;Control;;SJ_1;C;0;30;0;0;;;20;0;;;0;;;20;20;;;;Genista_longipes_longipes;;;Fabaceae;;chamaephyte;Frutificacion
SanJuan;Norte;2300;Enebral;20241007;46;Control;;SJ_1;C;0;30;0;10;10;;0;0;;;0;;;0;;;;;;Avenula_bromoides_bromoides;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20241007;46;Control;;SJ_1;C;0;30;0;10;10;;0;0;;;0;;;0;;;;;;Pilosella_pseudopilosella;;Asteraceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20241007;46;Control;;SJ_1;C;0;30;0;20;;20;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Muerta
SanJuan;Norte;2300;Enebral;20241007;46;Control;;SJ_1;D;0;60;0;5;;5;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Muerta
SanJuan;Norte;2300;Enebral;20241007;46;Control;;SJ_1;D;0;60;0;10;10;;0;0;;;0;;;0;;;;;;Avenula_bromoides_bromoides;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20241007;46;Control;;SJ_1;D;0;60;0;0;;;10;0;;;0;;;10;10;;;;Genista_longipes_longipes;;;Fabaceae;;chamaephyte;Frutificacion
SanJuan;Norte;2300;Enebral;20241007;46;Control;;SJ_1;D;0;60;0;10;10;;0;0;;;0;;;0;;;;;;Pilosella_pseudopilosella;;Asteraceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20241007;46;Control;;SJ_1;D;0;60;0;5;;5;0;0;;;0;;;0;;;;;;Rumex_angiocarpus;;Polygonaceae;perennifolia;hemicryptophyte;Muerta
SanJuan;Norte;2300;Enebral;20240611;47;Refugio;;SJ_1;A;0;30;0;35;35;;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Floracion
SanJuan;Norte;2300;Enebral;20240611;47;Refugio;;SJ_1;A;0;30;0;11.66666667;11.66666667;;0;0;;;0;;;0;;;;;;Avenula_bromoides_bromoides;;Poaceae;perennifolia;hemicryptophyte;Floracion
SanJuan;Norte;2300;Enebral;20240611;47;Refugio;;SJ_1;A;0;30;0;0;;;23.33333333;0;;;0;;;23.33333333;23.33333333;;;;Thymus_serpylloides_serpylloides;;;Lamiaceae;;chamaephyte;Floracion
SanJuan;Norte;2300;Enebral;20240611;47;Refugio;;SJ_1;B;0;60;0;0;;;16;0;;;0;;;16;16;;;;Thymus_serpylloides_serpylloides;;;Lamiaceae;;chamaephyte;Floracion
SanJuan;Norte;2300;Enebral;20240611;47;Refugio;;SJ_1;B;0;60;0;24;24;;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Floracion
SanJuan;Norte;2300;Enebral;20240611;47;Refugio;;SJ_1;C;0;30;0;35;35;;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Floracion
SanJuan;Norte;2300;Enebral;20240611;47;Refugio;;SJ_1;C;0;30;0;11.66666667;11.66666667;;0;0;;;0;;;0;;;;;;Avenula_bromoides_bromoides;;Poaceae;perennifolia;hemicryptophyte;Vegetativo
SanJuan;Norte;2300;Enebral;20240611;47;Refugio;;SJ_1;C;0;30;0;0;;;23.33333333;0;;;0;;;23.33333333;23.33333333;;;;Genista_longipes_longipes;;;Fabaceae;;chamaephyte;Vegetativo
SanJuan;Norte;2300;Enebral;20240611;47;Refugio;;SJ_1;D;0;60;0;32;32;;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Floracion
SanJuan;Norte;2300;Enebral;20240611;47;Refugio;;SJ_1;D;0;60;0;8;8;;0;0;;;0;;;0;;;;;;Avenula_bromoides_bromoides;;Poaceae;perennifolia;hemicryptophyte;Vegetativo
SanJuan;Norte;2300;Enebral;20240611;47;Refugio;;SJ_2;A;0;60;0;0;;;8;0;;;0;;;8;8;;;;Thymus_serpylloides_serpylloides;;;Lamiaceae;;chamaephyte;Vegetativo
SanJuan;Norte;2300;Enebral;20240611;47;Refugio;;SJ_2;A;0;60;0;24;24;;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Floracion
SanJuan;Norte;2300;Enebral;20240611;47;Refugio;;SJ_2;A;0;60;0;8;8;;0;0;;;0;;;0;;;;;;Pilosella_pseudopilosella;;Asteraceae;perennifolia;hemicryptophyte;Vegetativo
SanJuan;Norte;2300;Enebral;20240611;47;Refugio;;SJ_2;B;0;30;0;0;;;28;0;;;0;;;28;28;;;;Genista_longipes_longipes;;;Fabaceae;;chamaephyte;Vegetativo
SanJuan;Norte;2300;Enebral;20240611;47;Refugio;;SJ_2;B;0;30;0;14;14;;0;0;;;0;;;0;;;;;;Sedum;;Crassulaceae;NA;therophyte;Vegetativo
SanJuan;Norte;2300;Enebral;20240611;47;Refugio;;SJ_2;B;0;30;0;28;28;;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Floracion
SanJuan;Norte;2300;Enebral;20240611;47;Refugio;;SJ_2;C;0;50;0;40;40;;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Floracion
SanJuan;Norte;2300;Enebral;20240611;47;Refugio;;SJ_2;C;0;50;0;10;10;;0;0;;;0;;;0;;;;;;Sedum;;Crassulaceae;NA;therophyte;Vegetativo
SanJuan;Norte;2300;Enebral;20240611;47;Refugio;;SJ_2;D;0;30;0;35;35;;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Floracion
SanJuan;Norte;2300;Enebral;20240611;47;Refugio;;SJ_2;D;0;30;0;0;;;23.33333333;0;;;0;;;23.33333333;23.33333333;;;;Thymus_serpylloides_serpylloides;;;Lamiaceae;;chamaephyte;Vegetativo
SanJuan;Norte;2300;Enebral;20240611;47;Refugio;;SJ_2;D;0;30;0;11.66666667;11.66666667;;0;0;;;0;;;0;;;;;;Sedum;;Crassulaceae;NA;therophyte;Vegetativo
SanJuan;Norte;2300;Enebral;20240715;47;Refugio;;SJ_1;A;0;30;0;35;35;;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240715;47;Refugio;;SJ_1;A;0;30;0;11.66666667;11.66666667;;0;0;;;0;;;0;;;;;;Avenula_bromoides_bromoides;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240715;47;Refugio;;SJ_1;A;0;30;0;0;;;23.33333333;0;;;0;;;23.33333333;23.33333333;;;;Thymus_serpylloides_serpylloides;;;Lamiaceae;;chamaephyte;Floracion
SanJuan;Norte;2300;Enebral;20240715;47;Refugio;;SJ_1;B;0;60;0;0;;;16;0;;;0;;;16;16;;;;Thymus_serpylloides_serpylloides;;;Lamiaceae;;chamaephyte;Floracion
SanJuan;Norte;2300;Enebral;20240715;47;Refugio;;SJ_1;B;0;60;0;24;24;;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240715;47;Refugio;;SJ_1;C;0;30;0;35;35;;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240715;47;Refugio;;SJ_1;C;0;30;0;11.66666667;11.66666667;;0;0;;;0;;;0;;;;;;Avenula_bromoides_bromoides;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240715;47;Refugio;;SJ_1;C;0;30;0;0;;;23.33333333;0;;;0;;;23.33333333;23.33333333;;;;Genista_longipes_longipes;;;Fabaceae;;chamaephyte;Vegetativo
SanJuan;Norte;2300;Enebral;20240715;47;Refugio;;SJ_1;D;0;60;0;32;32;;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240715;47;Refugio;;SJ_1;D;0;60;0;8;8;;0;0;;;0;;;0;;;;;;Avenula_bromoides_bromoides;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240715;47;Refugio;;SJ_2;A;0;60;0;0;;;8;0;;;0;;;8;8;;;;Thymus_serpylloides_serpylloides;;;Lamiaceae;;chamaephyte;Floracion
SanJuan;Norte;2300;Enebral;20240715;47;Refugio;;SJ_2;A;0;60;0;24;24;;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240715;47;Refugio;;SJ_2;A;0;60;0;8;8;;0;0;;;0;;;0;;;;;;Pilosella_pseudopilosella;;Asteraceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240715;47;Refugio;;SJ_2;B;0;30;0;0;;;28;0;;;0;;;28;28;;;;Genista_longipes_longipes;;;Fabaceae;;chamaephyte;Vegetativo
SanJuan;Norte;2300;Enebral;20240715;47;Refugio;;SJ_2;B;0;30;0;14;14;;0;0;;;0;;;0;;;;;;Sedum;;Crassulaceae;NA;therophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240715;47;Refugio;;SJ_2;B;0;30;0;28;28;;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240715;47;Refugio;;SJ_2;C;0;50;0;40;40;;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240715;47;Refugio;;SJ_2;C;0;50;0;10;10;;0;0;;;0;;;0;;;;;;Sedum;;Crassulaceae;NA;therophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240715;47;Refugio;;SJ_2;D;0;30;0;35;35;;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240715;47;Refugio;;SJ_2;D;0;30;0;0;;;23.33333333;0;;;0;;;23.33333333;23.33333333;;;;Thymus_serpylloides_serpylloides;;;Lamiaceae;;chamaephyte;Floracion
SanJuan;Norte;2300;Enebral;20240715;47;Refugio;;SJ_2;D;0;30;0;11.66666667;11.66666667;;0;0;;;0;;;0;;;;;;Sedum;;Crassulaceae;NA;therophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240911;47;Refugio;;SJ_1;A;0;30;0;35;;35;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Muerta
SanJuan;Norte;2300;Enebral;20240911;47;Refugio;;SJ_1;A;0;30;0;11.66666667;11.66666667;;0;0;;;0;;;0;;;;;;Avenula_bromoides_bromoides;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240911;47;Refugio;;SJ_1;A;0;30;0;0;;;23.33333333;0;;;0;;;23.33333333;23.33333333;;;;Thymus_serpylloides_serpylloides;;;Lamiaceae;;chamaephyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240911;47;Refugio;;SJ_1;B;0;60;0;0;;;16;0;;;0;;;16;16;;;;Thymus_serpylloides_serpylloides;;;Lamiaceae;;chamaephyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240911;47;Refugio;;SJ_1;B;0;60;0;24;;24;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Muerta
SanJuan;Norte;2300;Enebral;20240911;47;Refugio;;SJ_1;C;0;30;0;35;35;;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240911;47;Refugio;;SJ_1;C;0;30;0;11.66666667;11.66666667;;0;0;;;0;;;0;;;;;;Avenula_bromoides_bromoides;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240911;47;Refugio;;SJ_1;C;0;30;0;0;;;23.33333333;0;;;0;;;23.33333333;23.33333333;;;;Genista_longipes_longipes;;;Fabaceae;;chamaephyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240911;47;Refugio;;SJ_1;D;0;60;0;32;32;;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240911;47;Refugio;;SJ_1;D;0;60;0;8;8;;0;0;;;0;;;0;;;;;;Avenula_bromoides_bromoides;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240911;47;Refugio;;SJ_2;A;0;60;0;0;;;8;0;;;0;;;8;8;;;;Thymus_serpylloides_serpylloides;;;Lamiaceae;;chamaephyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240911;47;Refugio;;SJ_2;A;0;60;0;24;;24;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Muerta
SanJuan;Norte;2300;Enebral;20240911;47;Refugio;;SJ_2;A;0;60;0;8;;8;0;0;;;0;;;0;;;;;;Pilosella_pseudopilosella;;Asteraceae;perennifolia;hemicryptophyte;Muerta
SanJuan;Norte;2300;Enebral;20240911;47;Refugio;;SJ_2;B;0;30;0;0;;;28;0;;;0;;;28;28;;;;Genista_longipes_longipes;;;Fabaceae;;chamaephyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240911;47;Refugio;;SJ_2;B;0;30;0;14;14;;0;0;;;0;;;0;;;;;;Sedum;;Crassulaceae;NA;therophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240911;47;Refugio;;SJ_2;B;0;30;0;28;28;;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240911;47;Refugio;;SJ_2;C;0;50;0;40;;40;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Muerta
SanJuan;Norte;2300;Enebral;20240911;47;Refugio;;SJ_2;C;0;50;0;10;10;;0;0;;;0;;;0;;;;;;Sedum;;Crassulaceae;NA;therophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240911;47;Refugio;;SJ_2;D;0;30;0;35;;35;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Muerta
SanJuan;Norte;2300;Enebral;20240911;47;Refugio;;SJ_2;D;0;30;0;0;;;23.33333333;0;;;0;;;23.33333333;23.33333333;;;;Thymus_serpylloides_serpylloides;;;Lamiaceae;;chamaephyte;Frutificacion
SanJuan;Norte;2300;Enebral;20240911;47;Refugio;;SJ_2;D;0;30;0;11.66666667;11.66666667;;0;0;;;0;;;0;;;;;;Sedum;;Crassulaceae;NA;therophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20241007;47;Refugio;;SJ_1;A;0;30;0;35;;35;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Muerta
SanJuan;Norte;2300;Enebral;20241007;47;Refugio;;SJ_1;A;0;30;0;11.66666667;11.66666667;;0;0;;;0;;;0;;;;;;Avenula_bromoides_bromoides;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20241007;47;Refugio;;SJ_1;A;0;30;0;0;;;23.33333333;0;;;0;;;23.33333333;23.33333333;;;;Thymus_serpylloides_serpylloides;;;Lamiaceae;;chamaephyte;Frutificacion
SanJuan;Norte;2300;Enebral;20241007;47;Refugio;;SJ_1;B;0;60;0;0;;;16;0;;;0;;;16;16;;;;Thymus_serpylloides_serpylloides;;;Lamiaceae;;chamaephyte;Frutificacion
SanJuan;Norte;2300;Enebral;20241007;47;Refugio;;SJ_1;B;0;60;0;24;;24;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Muerta
SanJuan;Norte;2300;Enebral;20241007;47;Refugio;;SJ_1;C;0;30;0;35;;35;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Muerta
SanJuan;Norte;2300;Enebral;20241007;47;Refugio;;SJ_1;C;0;30;0;11.66666667;11.66666667;;0;0;;;0;;;0;;;;;;Avenula_bromoides_bromoides;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20241007;47;Refugio;;SJ_1;C;0;30;0;0;;;23.33333333;0;;;0;;;23.33333333;23.33333333;;;;Genista_longipes_longipes;;;Fabaceae;;chamaephyte;Frutificacion
SanJuan;Norte;2300;Enebral;20241007;47;Refugio;;SJ_1;D;0;60;0;32;32;;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20241007;47;Refugio;;SJ_1;D;0;60;0;8;8;;0;0;;;0;;;0;;;;;;Avenula_bromoides_bromoides;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20241007;47;Refugio;;SJ_2;A;0;60;0;0;;;8;0;;;0;;;8;8;;;;Thymus_serpylloides_serpylloides;;;Lamiaceae;;chamaephyte;Frutificacion
SanJuan;Norte;2300;Enebral;20241007;47;Refugio;;SJ_2;A;0;60;0;24;;24;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Muerta
SanJuan;Norte;2300;Enebral;20241007;47;Refugio;;SJ_2;A;0;60;0;8;;8;0;0;;;0;;;0;;;;;;Pilosella_pseudopilosella;;Asteraceae;perennifolia;hemicryptophyte;Muerta
SanJuan;Norte;2300;Enebral;20241007;47;Refugio;;SJ_2;B;0;30;0;0;;;28;0;;;0;;;28;28;;;;Genista_longipes_longipes;;;Fabaceae;;chamaephyte;Frutificacion
SanJuan;Norte;2300;Enebral;20241007;47;Refugio;;SJ_2;B;0;30;0;14;;14;0;0;;;0;;;0;;;;;;Sedum;;Crassulaceae;NA;therophyte;Muerta
SanJuan;Norte;2300;Enebral;20241007;47;Refugio;;SJ_2;B;0;30;0;28;28;;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
SanJuan;Norte;2300;Enebral;20241007;47;Refugio;;SJ_2;C;0;50;0;40;;40;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Muerta
SanJuan;Norte;2300;Enebral;20241007;47;Refugio;;SJ_2;C;0;50;0;10;;10;0;0;;;0;;;0;;;;;;Sedum;;Crassulaceae;NA;therophyte;Muerta
SanJuan;Norte;2300;Enebral;20241007;47;Refugio;;SJ_2;D;0;30;0;35;;35;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Muerta
SanJuan;Norte;2300;Enebral;20241007;47;Refugio;;SJ_2;D;0;30;0;0;;;23.33333333;0;;;0;;;23.33333333;23.33333333;;;;Thymus_serpylloides_serpylloides;;;Lamiaceae;;chamaephyte;Frutificacion
SanJuan;Norte;2300;Enebral;20241007;47;Refugio;;SJ_2;D;0;30;0;11.66666667;;11.66666667;0;0;;;0;;;0;;;;;;Sedum;;Crassulaceae;NA;therophyte;Muerta
Canar;Sur;1800;Robledal;20240521;49;Control;0.43006552;C_1;A;0;80;0;0;;;4;0;;;0;;;4;4;;;;Teucrium_rontudifolium;;;Lamiaceae;;chamaephyte;Floracion
Canar;Sur;1800;Robledal;20240521;49;Control;0.43006552;C_1;A;0;80;0;4;4;;0;0;;;0;;;0;;;;;;Avenula_bromoides_bromoides;;Poaceae;perennifolia;hemicryptophyte;Vegetativo
