ID_micro_fecha,micro,fecha,specie,cover
39_20240626,39,20240626,Hormathophylla_cf,5.36
39_20240626,39,20240626,Koeleria_vallesiana,19.63
39_20240626,39,20240626,Petrorhagia_nanteuilii,3.96
39_20240626,39,20240626,Thymus_cf,43.84
39_20240722,39,20240722,Helichrysum_serotinum_serotinum,9
39_20240722,39,20240722,Hormathophylla_cf,5.11
39_20240722,39,20240722,Koeleria_vallesiana,19.13
39_20240722,39,20240722,Petrorhagia_nanteuilii,3.96
39_20240722,39,20240722,Thymus_cf,45.08
39_20240916,39,20240916,Helichrysum_serotinum_serotinum,9
39_20240916,39,20240916,Hormathophylla_cf,5.36
39_20240916,39,20240916,Koeleria_vallesiana,19.63
39_20240916,39,20240916,Thymus_cf,43.84
39_20241017,39,20241017,Helichrysum_serotinum_serotinum,9
39_20241017,39,20241017,Hormathophylla_cf,5.36
39_20241017,39,20241017,Koeleria_vallesiana,20.51
39_20241017,39,20241017,Thymus_cf,42.96
39_20250429,39,20250429,Festuca_hystrix,6.25
39_20250429,39,20250429,Helichrysum_serotinum_serotinum,6.25
39_20250429,39,20250429,Helictotrichon_sarracenorum,0.63
39_20250429,39,20250429,Hormatophylla_spinosa,2.5
39_20250429,39,20250429,Petrorhagia_nanteuilii,3.13
39_20250429,39,20250429,Thymus_zygis_gracilis,56.25
39_20250529,39,20250529,Erysimum_cf,0.88
39_20250529,39,20250529,Festuca_hystrix,6.63
39_20250529,39,20250529,Helichrysum_serotinum_serotinum,6.25
39_20250529,39,20250529,Helictotrichon_sarracenorum,2.5
39_20250529,39,20250529,Hormatophylla_spinosa,2.88
39_20250529,39,20250529,Petrorhagia_nanteuilii,3.13
39_20250529,39,20250529,Senecio_minutus,0.63
39_20250529,39,20250529,Thesium_humifusum,1.38
39_20250529,39,20250529,Thymus_zygis_gracilis,55
39_20250529,39,20250529,Vicia_cf,0.25
39_20250624,39,20250624,Erysimum_cf,0.88
39_20250624,39,20250624,Festuca_hystrix,6.63
39_20250624,39,20250624,Helichrysum_serotinum_serotinum,4.38
39_20250624,39,20250624,Helictotrichon_sarracenorum,2.5
39_20250624,39,20250624,Hormatophylla_spinosa,2.88
39_20250624,39,20250624,Petrorhagia_nanteuilii,3.13
39_20250624,39,20250624,Senecio_minutus,0.63
39_20250624,39,20250624,Thesium_humifusum,1.38
39_20250624,39,20250624,Thymus_zygis_gracilis,55
39_20250721,39,20250721,Festuca_hystrix,6.25
39_20250721,39,20250721,Helichrysum_serotinum_serotinum,4.38
39_20250721,39,20250721,Helictotrichon_sarracenorum,1.88
39_20250721,39,20250721,Hormatophylla_spinosa,2.88
39_20250721,39,20250721,Petrorhagia_nanteuilii,3.13
39_20250721,39,20250721,Thesium_humifusum,1.38
39_20250721,39,20250721,Thymus_zygis_gracilis,55
39_20250910,39,20250910,Festuca_hystrix,6.25
39_20250910,39,20250910,Helichrysum_serotinum_serotinum,4.38
39_20250910,39,20250910,Helictotrichon_sarracenorum,1.88
39_20250910,39,20250910,Hormatophylla_spinosa,2.88
39_20250910,39,20250910,Petrorhagia_nanteuilii,3.13
39_20250910,39,20250910,Thesium_humifusum,1.38
39_20250910,39,20250910,Thymus_zygis_gracilis,55
4_20240605,4,20240605,Acfhodelus_macrocarpus_rubescens,21.62
4_20240605,4,20240605,Campanula_rapunculus,2.25
4_20240605,4,20240605,Cytisus_grandiflorus,2.92
4_20240605,4,20240605,Festuca_scariosa,8.5
,,,,
4_20240605,4,20240605,Vicia_cf,20.33
4_20240702,4,20240702,Campanula_rapunculus,2.25
4_20240702,4,20240702,Cytisus_grandiflorus,2.5
4_20240702,4,20240702,Festuca_scariosa,8.5
,,,,
,,,,
4_20240702,4,20240702,Tragopogon_cf,1.25
4_20240702,4,20240702,Vicia_cf,19.92
4_20240903,4,20240903,Cytisus_grandiflorus,2.5
,,,,
,,,,
4_20241001,4,20241001,Cytisus_grandiflorus,2.5
,,,,
,,,,
4_20241001,4,20241001,Silene_rupestris,1.07
4_20250429,4,20250429,Anthriscus_caucalis,0.63
4_20250429,4,20250429,Asphodelus_macrocarpus_rubescens,29.38
4_20250429,4,20250429,Bromus_sterilis,8.75
,,,,
4_20250429,4,20250429,Rumex_angiocarpus,0.63
4_20250429,4,20250429,Vicia_cf,11.88
4_20250530,4,20250530,Anthriscus_caucalis,0.63
4_20250530,4,20250530,Asphodelus_macrocarpus_rubescens,29.38
4_20250530,4,20250530,Bromus_sterilis,8.75
,,,,
4_20250530,4,20250530,Rumex_angiocarpus,0.63
4_20250530,4,20250530,Tragopogon_pratensis,0.63
4_20250530,4,20250530,Vicia_cf,11.88
4_20250625,4,20250625,Anthriscus_caucalis,0.63
4_20250625,4,20250625,Bromus_sterilis,8.75
,,,,
4_20250625,4,20250625,Rumex_angiocarpus,0.63
4_20250625,4,20250625,Vicia_cf,11.88
4_20250722,4,20250722,Bromus_sterilis,8.75
,,,,
4_20250722,4,20250722,Vicia_cf,1.25
4_20250908,4,20250908,Bromus_sterilis,8.75
,,,,
4_20250908,4,20250908,Vicia_cf,1.25
40_20240607,40,20240607,Dactylis_glomerata_juncinella,18.54
40_20240607,40,20240607,Festuca_scariosa,3.5
40_20240607,40,20240607,Peregil_pilosa,4.22
40_20240607,40,20240607,Rumex_angiocarpus,1.43
40_20240607,40,20240607,Silene_rupestris,1.88
40_20240607,40,20240607,Tragopogon_cf,3.13
40_20250429,40,20250429,Asphodelus_macrocarpus_rubescens,36.88
40_20250429,40,20250429,Dactylis_glomerata_juncinella,20.63
40_20250429,40,20250429,Festuca_scariosa,0.63
40_20250429,40,20250429,Muscari_comosum,7.5
40_20250429,40,20250429,Thapsia_villosa,2.5
40_20250429,40,20250429,Vicia_cf,0.63
40_20250530,40,20250530,Agrostemma_githago,2.25
40_20250530,40,20250530,Asphodelus_macrocarpus_rubescens,36.88
40_20250530,40,20250530,Crucianella_angustifolia,0.63
40_20250530,40,20250530,Crupina_vulgaris,0.38
40_20250530,40,20250530,Cynosurus_echinatus,1
40_20250530,40,20250530,Dactylis_glomerata_juncinella,20.63
40_20250530,40,20250530,Festuca_scariosa,1.25
40_20250530,40,20250530,Muscari_comosum,6.88
40_20250530,40,20250530,Rumex_angiocarpus,0.25
40_20250530,40,20250530,Thapsia_villosa,2.5
40_20250530,40,20250530,Torilis_leptophylla,0.63
40_20250530,40,20250530,Vicia_cf,0.63
40_20250625,40,20250625,Dactylis_glomerata_juncinella,1.88
41_20240607,41,20240607,Bituminaria_bituminosa,2.68
41_20240607,41,20240607,Dactylis_glomerata_juncinella,4.52
41_20240607,41,20240607,Eryngium_bourgatii,1.67
,,,,
41_20240607,41,20240607,Rumex_angiocarpus,2.71
41_20240607,41,20240607,Thapsia_villosa,2.89
41_20240702,41,20240702,Bituminaria_bituminosa,1.87
41_20240702,41,20240702,Dactylis_glomerata_juncinella,2
41_20240702,41,20240702,Filago_cf,2.51
41_20240702,41,20240702,Poa_cf,1.03
,,,,
41_20241001,41,20241001,Bituminaria_bituminosa,2.09
,,,,
41_20250429,41,20250429,Asphodelus_macrocarpus_rubescens,22.5
41_20250429,41,20250429,Bituminaria_bituminosa,6.88
41_20250429,41,20250429,Bromus_tectorum,2.5
41_20250429,41,20250429,Crepis_albida_scorzoneroides,0.63
41_20250429,41,20250429,Dactylis_glomerata_juncinella,4.38
41_20250429,41,20250429,Muscari_comosum,0.63
41_20250429,41,20250429,Poa_bulbosa,12.5
41_20250429,41,20250429,Ranunculus_cf,11.25
41_20250429,41,20250429,Rumex_angiocarpus,2.5
41_20250429,41,20250429,Thapsia_villosa,6.25
41_20250429,41,20250429,Tragopogon_pratensis,8.13
41_20250429,41,20250429,Trifolium_cf,3.13
41_20250530,41,20250530,Aegilops_geniculata,0.63
41_20250530,41,20250530,Arenaria_serpyllifolia,2.5
41_20250530,41,20250530,Asphodelus_macrocarpus_rubescens,17.5
41_20250530,41,20250530,Avena_sterilis,5.63
41_20250530,41,20250530,Bituminaria_bituminosa,6.88
41_20250530,41,20250530,Bromus_tectorum,1.88
41_20250530,41,20250530,Crepis_albida_scorzoneroides,0.63
41_20250530,41,20250530,Crupina_vulgaris,1.88
41_20250530,41,20250530,Dactylis_glomerata_juncinella,4.38
41_20250530,41,20250530,Eryngium_bourgatii,0.63
41_20250530,41,20250530,Filago_micropodioides,0.63
41_20250530,41,20250530,Petrorhagia_nanteuilii,2.5
41_20250530,41,20250530,Rumex_angiocarpus,2.5
41_20250530,41,20250530,Silene_cf,0.63
41_20250530,41,20250530,Thapsia_villosa,6.25
41_20250530,41,20250530,Tragopogon_pratensis,1.88
41_20250530,41,20250530,Trifolium_cf,3.13
41_20250625,41,20250625,Arenaria_serpyllifolia,0.63
41_20250625,41,20250625,Bituminaria_bituminosa,6.88
41_20250625,41,20250625,Eryngium_bourgatii,0.63
41_20250625,41,20250625,Petrorhagia_nanteuilii,2.5
41_20250625,41,20250625,Silene_cf,0.63
41_20250625,41,20250625,Trifolium_cf,1.25
41_20250722,41,20250722,Bituminaria_bituminosa,6.88
41_20250908,41,20250908,Bituminaria_bituminosa,6.88
42_20240607,42,20240607,Aegilops_geniculata,0.63
42_20240607,42,20240607,Acfhodelus_macrocarpus_rubescens,1
42_20240607,42,20240607,Biscutella_laxa,2
42_20240607,42,20240607,Dactylis_glomerata_juncinella,14.63
,,,,
42_20240607,42,20240607,Silene_rupestris,2
42_20240607,42,20240607,Trifolium_cf,0.25
42_20240702,42,20240702,Biscutella_laxa,1.67
,,,,
,,,,
42_20250429,42,20250429,Asphodelus_macrocarpus_rubescens,12.5
42_20250429,42,20250429,Dactylis_glomerata_juncinella,16.25
,,,,
42_20250530,42,20250530,Aegilops_geniculata,0.38
42_20250530,42,20250530,Asphodelus_macrocarpus_rubescens,12.5
42_20250530,42,20250530,Avena_sterilis,0.38
42_20250530,42,20250530,Dactylis_glomerata_juncinella,16.25
,,,,
42_20250625,42,20250625,Dactylis_glomerata_juncinella,16.25
,,,,
42_20250625,42,20250625,Silene_cf,0.38
,,,,
,,,,
43_20240607,43,20240607,Acfhodelus_macrocarpus_rubescens,2.25
43_20240607,43,20240607,Dactylis_glomerata_juncinella,5.25
43_20240607,43,20240607,Eryngium_bourgatii,0.5
43_20240607,43,20240607,Filago_cf,2.38
43_20240607,43,20240607,petrorhagia_larga,0.5
43_20240607,43,20240607,Rumex_angiocarpus,0.25
43_20240702,43,20240702,Dactylis_glomerata_juncinella,1.54
43_20250429,43,20250429,Asphodelus_macrocarpus_rubescens,3.13
43_20250429,43,20250429,Dactylis_glomerata_juncinella,10.63
43_20250429,43,20250429,Rumex_angiocarpus,0.38
43_20250530,43,20250530,Alyssum_alyssoides,0.63
43_20250530,43,20250530,Asphodelus_macrocarpus_rubescens,3.13
43_20250530,43,20250530,Avena_sterilis,1.13
43_20250530,43,20250530,Dactylis_glomerata_juncinella,10.63
43_20250530,43,20250530,Petrorhagia_nanteuilii,1.25
43_20250530,43,20250530,Rumex_angiocarpus,0.38
43_20250530,43,20250530,Sanguisorba_verrucosa,0.38
43_20250625,43,20250625,Dactylis_glomerata_juncinella,10.63
43_20250625,43,20250625,Petrorhagia_nanteuilii,1.25
43_20250625,43,20250625,Sanguisorba_verrucosa,0.38
44_20240607,44,20240607,Dactylis_glomerata_juncinella,0.88
44_20240607,44,20240607,Lactuca_cf,2
,,,,
,,,,
44_20240607,44,20240607,Thymus_mastichina,3.63
,,,,
,,,,
44_20240702,44,20240702,Thymus_mastichina,3.13
,,,,
,,,,
44_20250429,44,20250429,Asphodelus_macrocarpus_rubescens,10
44_20250429,44,20250429,Dactylis_glomerata_juncinella,0.63
,,,,
44_20250429,44,20250429,Thapsia_villosa,2.5
44_20250530,44,20250530,Asphodelus_macrocarpus_rubescens,0.63
44_20250530,44,20250530,Dactylis_glomerata_juncinella,0.63
,,,,
44_20250530,44,20250530,Thapsia_villosa,0.63
44_20250530,44,20250530,Thymus_mastichina,0.25
,,,,
44_20250625,44,20250625,Thymus_mastichina,0.25
,,,,
,,,,
45_20240607,45,20240607,Acfhodelus_macrocarpus_rubescens,1.52
45_20240607,45,20240607,Cerastium_cf,1.52
45_20240607,45,20240607,Crucianella_angustifolia,1.52
45_20240607,45,20240607,Dactylis_glomerata_juncinella,10.89
45_20240607,45,20240607,Muscari_matritensis,1.52
45_20240607,45,20240607,Petrorhagia_nanteuilii,1
,,,,
45_20240607,45,20240607,Silene_rupestris,4.13
45_20240607,45,20240607,Thymus_mastichina,2.25
,,,,
45_20240702,45,20240702,Silene_rupestris,4
45_20240702,45,20240702,Thymus_mastichina,2.25
45_20240702,45,20240702,Tragopogon_cf,1.56
,,,,
45_20240903,45,20240903,Thymus_mastichina,2.25
,,,,
45_20241001,45,20241001,Thymus_mastichina,2.25
45_20250429,45,20250429,Asphodelus_macrocarpus_rubescens,16.88
45_20250429,45,20250429,Dactylis_glomerata_juncinella,13.13
,,,,
45_20250429,45,20250429,Silene_cf,2.5
45_20250429,45,20250429,Thapsia_villosa,0.63
45_20250429,45,20250429,Thymus_mastichina,1.88
45_20250530,45,20250530,Asphodelus_macrocarpus_rubescens,16.88
45_20250530,45,20250530,Dactylis_glomerata_juncinella,13.13
,,,,
45_20250530,45,20250530,Silene_cf,2.5
45_20250530,45,20250530,Thapsia_villosa,0.63
45_20250530,45,20250530,Thymus_mastichina,1.88
45_20250625,45,20250625,Dactylis_glomerata_juncinella,13.13
,,,,
45_20250625,45,20250625,Silene_cf,2.5
45_20250625,45,20250625,Thymus_mastichina,1.88
,,,,
45_20250722,45,20250722,Thymus_mastichina,1.88
,,,,
45_20250908,45,20250908,Thymus_mastichina,1.88
46_20240611,46,20240611,Festuca_cf,9.88
46_20240611,46,20240611,Genista_versicolor,21.46
,,,,
46_20240611,46,20240611,Phalaris_cf,9.86
46_20240611,46,20240611,Pilosella_pseudopilosella,11.96
46_20240611,46,20240611,Rumex_angiocarpus,0.63
46_20240715,46,20240715,Festuca_cf,9.88
46_20240715,46,20240715,Genista_versicolor,21.46
,,,,
46_20240715,46,20240715,Phalaris_cf,9.86
46_20240715,46,20240715,Pilosella_pseudopilosella,11.96
46_20240911,46,20240911,Genista_versicolor,21.46
,,,,
46_20240911,46,20240911,Phalaris_cf,9.86
46_20240911,46,20240911,Pilosella_pseudopilosella,11.96
46_20241007,46,20241007,Genista_versicolor,16.96
,,,,
46_20241007,46,20241007,Phalaris_cf,9.86
46_20241007,46,20241007,Pilosella_pseudopilosella,11.96
46_20250609,46,20250609,Avenula_bromoides_bromoides,9.38
46_20250609,46,20250609,Festuca_hystrix,10
46_20250609,46,20250609,Genista_longipes_longipes,30.63
,,,,
46_20250609,46,20250609,Pilosella_pseudopilosella,10.63
46_20250609,46,20250609,Rumex_angiocarpus,0.63
46_20250609,46,20250609,Sedum_cf,1.88
46_20250609,46,20250609,Thymus_zygis_gracilis,1.25
46_20250702,46,20250702,Avenula_bromoides_bromoides,9.38
46_20250702,46,20250702,Festuca_hystrix,10
46_20250702,46,20250702,Genista_longipes_longipes,30.63
,,,,
46_20250702,46,20250702,Pilosella_pseudopilosella,10.63
46_20250702,46,20250702,Rumex_angiocarpus,0.63
46_20250702,46,20250702,Thymus_zygis_gracilis,1.25
46_20250729,46,20250729,Avenula_bromoides_bromoides,1.25
46_20250729,46,20250729,Festuca_hystrix,8.75
46_20250729,46,20250729,Genista_longipes_longipes,30.63
,,,,
46_20250729,46,20250729,Pilosella_pseudopilosella,10.63
46_20250729,46,20250729,Rumex_angiocarpus,0.63
46_20250729,46,20250729,Thymus_zygis_gracilis,1.25
46_20250923,46,20250923,Avenula_bromoides_bromoides,1.25
46_20250923,46,20250923,Festuca_hystrix,8.75
46_20250923,46,20250923,Genista_longipes_longipes,30.63
,,,,
46_20250923,46,20250923,Pilosella_pseudopilosella,10.63
46_20250923,46,20250923,Rumex_angiocarpus,0.63
46_20250923,46,20250923,Thymus_zygis_gracilis,1.25
47_20240611,47,20240611,Festuca_cf,31.63
47_20240611,47,20240611,Genista_versicolor,6.42
47_20240611,47,20240611,Petrosedum_cf,4.46
47_20240611,47,20240611,Phalaris_cf,3.92
47_20240611,47,20240611,Pilosella_pseudopilosella,1
47_20240611,47,20240611,Thymus_serpylloides_serpylloides,8.83
47_20240715,47,20240715,Festuca_cf,31.63
47_20240715,47,20240715,Genista_versicolor,6.42
47_20240715,47,20240715,Petrosedum_cf,4.46
47_20240715,47,20240715,Phalaris_cf,3.92
47_20240715,47,20240715,Pilosella_pseudopilosella,1
47_20240715,47,20240715,Thymus_serpylloides_serpylloides,8.83
47_20240911,47,20240911,Festuca_cf,11.88
47_20240911,47,20240911,Genista_versicolor,6.42
47_20240911,47,20240911,Petrosedum_cf,4.46
47_20240911,47,20240911,Phalaris_cf,3.92
47_20240911,47,20240911,Thymus_serpylloides_serpylloides,8.83
47_20241007,47,20241007,Festuca_cf,7.5
47_20241007,47,20241007,Genista_versicolor,6.42
47_20241007,47,20241007,Phalaris_cf,3.92
47_20241007,47,20241007,Thymus_serpylloides_serpylloides,8.83
47_20250609,47,20250609,Avenula_bromoides_bromoides,2.5
47_20250609,47,20250609,Festuca_hystrix,33.75
47_20250609,47,20250609,Genista_longipes_longipes,12.5
47_20250609,47,20250609,Sedum_cf,10
47_20250609,47,20250609,Thymus_serpylloides_serpylloides,7.5
47_20250702,47,20250702,Avenula_bromoides_bromoides,2.5
47_20250702,47,20250702,Festuca_hystrix,33.75
47_20250702,47,20250702,Genista_longipes_longipes,12.5
47_20250702,47,20250702,Thymus_serpylloides_serpylloides,7.5
47_20250729,47,20250729,Avenula_bromoides_bromoides,2.5
47_20250729,47,20250729,Festuca_hystrix,33.75
47_20250729,47,20250729,Genista_longipes_longipes,12.5
47_20250729,47,20250729,Thymus_serpylloides_serpylloides,7.5
47_20250923,47,20250923,Avenula_bromoides_bromoides,2.5
47_20250923,47,20250923,Festuca_hystrix,33.75
47_20250923,47,20250923,Genista_longipes_longipes,12.5
47_20250923,47,20250923,Thymus_serpylloides_serpylloides,7.5
49_20240521,49,20240521,Arenaria_serpyllifolia,3.03
49_20240521,49,20240521,Dactylis_glomerata_juncinella,2.2
49_20240521,49,20240521,Filago_cf,1.46
49_20240521,49,20240521,Genista_versicolor,1.5
49_20240521,49,20240521,Koeleria_vallesiana,9.35
49_20240521,49,20240521,Teucrium_compactum,3.13
49_20240521,49,20240521,Thesium_humifusum,2.21
49_20240521,49,20240521,Thymus_cf,10.88
49_20240626,49,20240626,Arenaria_serpyllifolia,5.09
49_20240626,49,20240626,Dactylis_glomerata_juncinella,6.72
49_20240626,49,20240626,Filago_cf,1.46
49_20240626,49,20240626,Galium_cf,2.29
49_20240626,49,20240626,Genista_versicolor,1.13
49_20240626,49,20240626,Koeleria_vallesiana,9.32
49_20240626,49,20240626,Teucrium_compactum,4.23
49_20240626,49,20240626,Thesium_humifusum,2.08
49_20240626,49,20240626,Thymus_cf,11.44
49_20240722,49,20240722,Arenaria_serpyllifolia,5.09
49_20240722,49,20240722,Dactylis_glomerata_juncinella,6.72
49_20240722,49,20240722,Filago_cf,1.46
49_20240722,49,20240722,Genista_versicolor,1.63
49_20240722,49,20240722,Koeleria_vallesiana,8.82
49_20240722,49,20240722,Teucrium_compactum,4.23
49_20240722,49,20240722,Thesium_humifusum,2.08
49_20240722,49,20240722,Thymus_cf,11.44
49_20240916,49,20240916,Dactylis_glomerata_juncinella,3.68
49_20240916,49,20240916,Genista_versicolor,1.63
49_20240916,49,20240916,Koeleria_vallesiana,8.82
49_20240916,49,20240916,Teucrium_compactum,4.23
49_20240916,49,20240916,Thesium_humifusum,1.46
49_20240916,49,20240916,Thymus_cf,11.44
49_20241017,49,20241017,Dactylis_glomerata_juncinella,3.68
49_20241017,49,20241017,Genista_versicolor,1.63
49_20241017,49,20241017,Koeleria_vallesiana,5.07
49_20241017,49,20241017,Teucrium_compactum,4.23
49_20241017,49,20241017,Thesium_humifusum,1.46
49_20241017,49,20241017,Thymus_cf,11.44
49_20250423,49,20250423,Avenula_bromoides_bromoides,3.13
49_20250423,49,20250423,Genista_longipes_longipes,0.63
49_20250423,49,20250423,Koeleria_vallesiana,14.38
49_20250423,49,20250423,Teucrium_rotundifolium,3.13
49_20250423,49,20250423,Thymus_zygis_gracilis,16.25
49_20250521,49,20250521,Arenaria_serpyllifolia,1.25
49_20250521,49,20250521,Avenula_bromoides_bromoides,9.38
49_20250521,49,20250521,Genista_longipes_longipes,1.25
49_20250521,49,20250521,Koeleria_vallesiana,15.63
49_20250521,49,20250521,Teucrium_rotundifolium,3.13
49_20250521,49,20250521,Thesium_humifusum,1.25
49_20250521,49,20250521,Thymus_zygis_gracilis,16.25
49_20250617,49,20250617,Arenaria_serpyllifolia,2.13
49_20250617,49,20250617,Avenula_bromoides_bromoides,9.38
49_20250617,49,20250617,Campanula_rapunculus,0.63
49_20250617,49,20250617,Crucianella_angustifolia,0.38
49_20250617,49,20250617,Filago_micropodioides,0.63
49_20250617,49,20250617,Genista_longipes_longipes,1.25
49_20250617,49,20250617,Koeleria_vallesiana,15.63
49_20250617,49,20250617,Petrorhagia_nanteuilii,0.63
49_20250617,49,20250617,Teucrium_rotundifolium,3.13
49_20250617,49,20250617,Thesium_humifusum,1.25
49_20250617,49,20250617,Thymus_zygis_gracilis,16.25
49_20250617,49,20250617,Trifolium_arvense,0.38
49_20250715,49,20250715,Arenaria_serpyllifolia,2.13
49_20250715,49,20250715,Avenula_bromoides_bromoides,9.38
49_20250715,49,20250715,Crucianella_angustifolia,0.38
49_20250715,49,20250715,Filago_micropodioides,0.63
49_20250715,49,20250715,Genista_longipes_longipes,1.25
49_20250715,49,20250715,Koeleria_vallesiana,15.63
49_20250715,49,20250715,Teucrium_rotundifolium,3.13
49_20250715,49,20250715,Thesium_humifusum,1.25
49_20250715,49,20250715,Thymus_zygis_gracilis,16.25
49_20250715,49,20250715,Trifolium_arvense,0.38
49_20250904,49,20250904,Arenaria_serpyllifolia,2.13
49_20250904,49,20250904,Avenula_bromoides_bromoides,9.38
49_20250904,49,20250904,Crucianella_angustifolia,0.38
49_20250904,49,20250904,Filago_micropodioides,0.63
49_20250904,49,20250904,Genista_longipes_longipes,1.25
49_20250904,49,20250904,Koeleria_vallesiana,15.63
49_20250904,49,20250904,Teucrium_rotundifolium,3.13
49_20250904,49,20250904,Thesium_humifusum,1.25
49_20250904,49,20250904,Thymus_zygis_gracilis,16.25
49_20250904,49,20250904,Trifolium_arvense,0.38
5_20240605,5,20240605,Acfhodelus_macrocarpus_rubescens,29.44
5_20240605,5,20240605,Cynosurus_echinatus,4.9
5_20240605,5,20240605,Dactylis_glomerata_juncinella,3.36
5_20240605,5,20240605,Festuca_scariosa,1.67
5_20240605,5,20240605,Papaver_dubium,2
5_20240605,5,20240605,Pilosella_pseudopilosella,1.88
5_20240605,5,20240605,Rumex_angiocarpus,3.79
5_20240605,5,20240605,Lactuca_cf,1.61
5_20240605,5,20240605,Torilis_cf,17.89
5_20240605,5,20240605,Trifolium_cf,1.88
5_20240605,5,20240605,Vicia_cf,15.34
5_20240702,5,20240702,Cynosurus_echinatus,4.9
5_20240702,5,20240702,Dactylis_glomerata_juncinella,3.36
5_20240702,5,20240702,Festuca_scariosa,1.67
5_20240702,5,20240702,Pilosella_pseudopilosella,1.88
5_20240702,5,20240702,Rumex_angiocarpus,1.41
5_20240702,5,20240702,Lactuca_cf,1.41
5_20240702,5,20240702,Torilis_cf,17.48
5_20240702,5,20240702,Tragopogon_cf,1.41
5_20240702,5,20240702,Vicia_cf,15.14
5_20241001,5,20241001,Crepis_oporinoides,1.67
5_20241001,5,20241001,Fumaria_capreolata,9.34
5_20241001,5,20241001,Rumex_angiocarpus,0.97
5_20241001,5,20241001,Vicia_cf,4.09
5_20250429,5,20250429,Anthriscus_caucalis,10.63
5_20250429,5,20250429,Asphodelus_macrocarpus_rubescens,46.88
5_20250429,5,20250429,Bromus_sterilis,1.88
5_20250429,5,20250429,Cynosurus_echinatus,3.75
5_20250429,5,20250429,Papaver_dubium,1.25
5_20250429,5,20250429,Poa_bulbosa,1.88
5_20250429,5,20250429,Poa_nemoralis,0.63
5_20250429,5,20250429,Rumex_angiocarpus,1.88
5_20250429,5,20250429,Thapsia_villosa,0.63
5_20250429,5,20250429,Torilis_leptophylla,3.13
5_20250429,5,20250429,Trifolium_cf,0.63
5_20250429,5,20250429,Vicia_cf,8.13
5_20250530,5,20250530,Anthriscus_caucalis,10.63
5_20250530,5,20250530,Asphodelus_macrocarpus_rubescens,46.88
5_20250530,5,20250530,Bromus_sterilis,1.88
5_20250530,5,20250530,Cynosurus_echinatus,3.75
5_20250530,5,20250530,Papaver_dubium,1.25
5_20250530,5,20250530,Poa_bulbosa,1.88
5_20250530,5,20250530,Poa_nemoralis,0.63
5_20250530,5,20250530,Rumex_angiocarpus,1.88
5_20250530,5,20250530,Thapsia_villosa,0.63
5_20250530,5,20250530,Torilis_leptophylla,4.38
5_20250530,5,20250530,Tragopogon_pratensis,0.63
5_20250530,5,20250530,Trifolium_cf,0.63
5_20250530,5,20250530,Vicia_cf,8.13
5_20250625,5,20250625,Anthriscus_caucalis,10.63
5_20250625,5,20250625,Bromus_sterilis,1.88
5_20250625,5,20250625,Cynosurus_echinatus,3.75
5_20250625,5,20250625,Poa_bulbosa,1.88
5_20250625,5,20250625,Rumex_angiocarpus,1.88
5_20250625,5,20250625,Torilis_leptophylla,4.38
5_20250625,5,20250625,Tragopogon_pratensis,0.63
5_20250625,5,20250625,Vicia_cf,8.13
5_20250722,5,20250722,Bromus_sterilis,1.25
5_20250722,5,20250722,Cynosurus_echinatus,3.75
5_20250722,5,20250722,Poa_bulbosa,1.88
5_20250722,5,20250722,Tragopogon_pratensis,0.63
5_20250722,5,20250722,Vicia_cf,3.13
5_20250908,5,20250908,Bromus_sterilis,1.25
5_20250908,5,20250908,Cynosurus_echinatus,3.75
5_20250908,5,20250908,Poa_bulbosa,1.88
5_20250908,5,20250908,Tragopogon_pratensis,0.63
5_20250908,5,20250908,Vicia_cf,3.13
50_20240521,50,20240521,Arenaria_serpyllifolia,6.77
50_20240521,50,20240521,Cerastium_cf,1.77
50_20240521,50,20240521,Crepis_oporinoides,3.52
50_20240521,50,20240521,Helichrysum_serotinum_serotinum,4.29
50_20240521,50,20240521,Koeleria_vallesiana,14.27
,,,,
50_20240521,50,20240521,Teucrium_compactum,1.77
50_20240521,50,20240521,Thesium_humifusum,9.86
50_20240521,50,20240521,Thymus_cf,4.77
50_20240521,50,20240521,Trifolium_arvense,3
50_20240626,50,20240626,Arenaria_serpyllifolia,4.27
50_20240626,50,20240626,Cerastium_cf,1.77
50_20240626,50,20240626,Crepis_oporinoides,3.45
50_20240626,50,20240626,Helichrysum_serotinum_serotinum,4.46
50_20240626,50,20240626,Koeleria_vallesiana,16.63
,,,,
50_20240626,50,20240626,Teucrium_compactum,1.77
50_20240626,50,20240626,Thesium_humifusum,9.72
50_20240626,50,20240626,Thymus_cf,4.7
50_20240626,50,20240626,Trifolium_arvense,2
50_20240722,50,20240722,Arenaria_serpyllifolia,4.27
50_20240722,50,20240722,Cerastium_cf,1.77
50_20240722,50,20240722,Crepis_oporinoides,3.45
50_20240722,50,20240722,Helichrysum_serotinum_serotinum,4.46
50_20240722,50,20240722,Koeleria_vallesiana,16.63
,,,,
50_20240722,50,20240722,Teucrium_compactum,1.77
50_20240722,50,20240722,Thesium_humifusum,9.72
50_20240722,50,20240722,Thymus_cf,4.7
50_20240722,50,20240722,Trifolium_arvense,2
50_20240916,50,20240916,Helichrysum_serotinum_serotinum,4.46
50_20240916,50,20240916,Koeleria_vallesiana,16.63
,,,,
50_20240916,50,20240916,Teucrium_compactum,1.77
50_20240916,50,20240916,Thesium_humifusum,9.72
50_20240916,50,20240916,Thymus_cf,3.34
